dataset	did	seed	auc_challenger	auc_baseline	auc_offline
chatfield_4	820	2103	0.949596774193548	0.939516129032258	0.94119623655914
chatfield_4	820	2104	0.943548387096774	0.944220430107527	0.948588709677419
chatfield_4	820	2105	0.942204301075269	0.953629032258065	0.926411290322581
chatfield_4	820	2106	0.950940860215054	0.959005376344086	0.952284946236559
chatfield_4	820	2107	0.963709677419355	0.949596774193548	0.936155913978495
chatfield_4	820	2108	0.975134408602151	0.950268817204301	0.955309139784946
chatfield_4	820	2109	0.985887096774194	0.989247311827957	0.989247311827957
chatfield_4	820	2110	0.958333333333333	0.938172043010753	0.947244623655914
houses	823	2101	0.997471593528953	0.918556879544818	0.994713672432904
houses	823	2102	0.996754075100836	0.973080530572717	0.996817061387908
houses	823	2103	0.997300932119554	0.996986990899235	0.997871425140733
houses	823	2104	0.996182419653306	0.99560714776824	0.995906364921451
houses	823	2105	0.995955617356455	0.995597417829158	0.99698767974448
houses	823	2106	0.996937738464232	0.995994020478852	0.99667709664473
houses	823	2107	0.996402591814676	0.996490850111666	0.996049300309748
houses	823	2108	0.996514184744334	0.995379139992211	0.996285315911748
houses	823	2109	0.996537261060035	0.996285315911748	0.995910454940092
fri_c1_500_10	824	2101	0.958695652173913	0.926376811594203	0.963333333333333
fri_c1_500_10	824	2102	0.95304347826087	0.939855072463768	0.943985507246377
fri_c1_500_10	824	2103	0.938985507246377	0.941739130434783	0.921884057971014
fri_c1_500_10	824	2104	0.924057971014493	0.909130434782609	0.907898550724638
fri_c1_500_10	824	2105	0.943188405797101	0.916811594202898	0.943478260869565
fri_c1_500_10	824	2106	0.927536231884058	0.904347826086956	0.939565217391304
fri_c1_500_10	824	2107	0.967391304347826	0.909710144927536	0.946231884057971
fri_c1_500_10	824	2108	0.964057971014493	0.923768115942029	0.970289855072464
fri_c1_500_10	824	2109	0.976666666666667	0.97463768115942	0.964565217391304
fri_c1_500_10	824	2110	0.96695652173913	0.946376811594203	0.948115942028986
sensory	826	2101	0.700558035714286	0.661607142857143	0.666294642857143
sensory	826	2102	0.776897321428571	0.756696428571429	0.764229910714286
sensory	826	2103	0.661049107142857	0.686495535714286	0.62890625
sensory	826	2104	0.699553571428571	0.664397321428571	0.721875
sensory	826	2105	0.660491071428571	0.688504464285714	0.68515625
sensory	826	2106	0.687276785714286	0.713727678571429	0.704017857142857
sensory	826	2107	0.705915178571429	0.690178571428571	0.731529017857143
sensory	826	2108	0.764732142857143	0.690401785714286	0.721819196428571
sensory	826	2109	0.69765625	0.720089285714286	0.739174107142857
sensory	826	2110	0.71875	0.664285714285714	0.696595982142857
disclosure_x_noise	827	2101	0.46007371007371	0.486281736281736	0.491891891891892
disclosure_x_noise	827	2102	0.50974610974611	0.54013104013104	0.471416871416871
disclosure_x_noise	827	2103	0.494840294840295	0.524733824733825	0.485667485667486
disclosure_x_noise	827	2104	0.51031941031941	0.445045045045045	0.503112203112203
disclosure_x_noise	827	2105	0.472563472563473	0.525061425061425	0.557248157248157
disclosure_x_noise	827	2106	0.503480753480753	0.471007371007371	0.480753480753481
disclosure_x_noise	827	2107	0.512448812448812	0.474610974610975	0.542710892710893
disclosure_x_noise	827	2108	0.501638001638002	0.470966420966421	0.477805077805078
disclosure_x_noise	827	2109	0.533046683046683	0.48009828009828	0.494185094185094
disclosure_x_noise	827	2110	0.573628173628174	0.527764127764128	0.578091728091728
fri_c1_100_5	829	2101	0.968421052631579	0.908771929824561	0.926315789473684
fri_c1_100_5	829	2102	0.898245614035088	0.887719298245614	0.849122807017544
fri_c1_100_5	829	2103	0.828070175438597	0.792982456140351	0.794736842105263
fri_c1_100_5	829	2104	0.863157894736842	0.775438596491228	0.815789473684211
fri_c1_100_5	829	2105	0.978947368421053	0.929824561403509	0.929824561403509
fri_c1_100_5	829	2106	0.842105263157895	0.83859649122807	0.836842105263158
fri_c1_100_5	829	2107	0.926315789473684	0.866666666666667	0.905263157894737
fri_c1_100_5	829	2108	0.912280701754386	0.912280701754386	0.805263157894737
fri_c1_100_5	829	2109	0.933333333333333	0.698245614035088	0.935087719298246
fri_c1_100_5	829	2110	0.828070175438597	0.768421052631579	0.859649122807018
fri_c2_250_10	830	2101	0.946439440048691	0.916007303712721	0.943396226415094
fri_c2_250_10	830	2102	0.959220937309799	0.925136944613512	0.920876445526476
fri_c2_250_10	830	2103	0.901399878271455	0.894704808277541	0.935788192331102
fri_c2_250_10	830	2104	0.822276323797931	0.818015824710895	0.848447961046865
fri_c2_250_10	830	2105	0.94826536822885	0.967741935483871	0.928484479610469
fri_c2_250_10	830	2106	0.909920876445526	0.881314668289714	0.903225806451613
fri_c2_250_10	830	2107	0.983566646378576	0.979914790018259	0.971089470480828
fri_c2_250_10	830	2108	0.88557516737675	0.79184418746196	0.927875836883749
fri_c2_250_10	830	2109	0.944613511868533	0.955569080949483	0.90657334144857
fri_c2_250_10	830	2110	0.951308581862447	0.872793670115642	0.939135727328059
autoMpg	831	2101	0.981632653061224	0.982766439909297	0.985260770975057
autoMpg	831	2102	0.970294784580499	0.961904761904762	0.963151927437642
autoMpg	831	2103	0.990929705215419	0.99047619047619	0.987755102040816
autoMpg	831	2104	0.989569160997732	0.987301587301587	0.986507936507936
autoMpg	831	2105	0.968480725623583	0.937868480725624	0.97437641723356
autoMpg	831	2106	0.957596371882086	0.94875283446712	0.946371882086168
autoMpg	831	2107	0.967120181405896	0.949433106575964	0.949546485260771
autoMpg	831	2108	0.990022675736961	0.99297052154195	0.991836734693877
autoMpg	831	2109	0.968934240362812	0.956235827664399	0.963718820861678
autoMpg	831	2110	0.979365079365079	0.979591836734694	0.970408163265306
analcatdata_vehicle	835	2101	0.80952380952381	0.952380952380952	0.968253968253968
analcatdata_vehicle	835	2102	0.968253968253968	0.880952380952381	0.904761904761905
analcatdata_vehicle	835	2103	0.920634920634921	0.738095238095238	0.849206349206349
analcatdata_vehicle	835	2104	1	0.984126984126984	0.952380952380952
analcatdata_vehicle	835	2105	0.920634920634921	0.952380952380952	0.952380952380952
analcatdata_vehicle	835	2106	0.936507936507937	0.825396825396825	0.904761904761905
analcatdata_vehicle	835	2107	0.904761904761905	0.968253968253968	0.904761904761905
analcatdata_vehicle	835	2108	0.714285714285714	0.46031746031746	0.682539682539683
analcatdata_vehicle	835	2109	0.857142857142857	0.80952380952381	0.984126984126984
analcatdata_vehicle	835	2110	0.80952380952381	0.841269841269841	0.761904761904762
sleuth_case1102	836	2101	0.142857142857143	0.285714285714286	0.271428571428571
sleuth_case1102	836	2102	0.714285714285714	0.528571428571429	0.657142857142857
sleuth_case1102	836	2103	0.314285714285714	0.285714285714286	0.428571428571429
sleuth_case1102	836	2104	0.285714285714286	0.285714285714286	0.257142857142857
sleuth_case1102	836	2105	0.285714285714286	0.257142857142857	0.371428571428571
sleuth_case1102	836	2106	0.142857142857143	0.0571428571428572	0
sleuth_case1102	836	2107	0.285714285714286	0.228571428571429	0.414285714285714
sleuth_case1102	836	2108	0.285714285714286	0.314285714285714	0.328571428571429
sleuth_case1102	836	2109	0.257142857142857	0.257142857142857	0.185714285714286
sleuth_case1102	836	2110	0.628571428571429	0.685714285714286	0.785714285714286
kdd_el_nino-small	839	2101	0.982934712346477	0.977828054298643	0.98093083387201
kdd_el_nino-small	839	2102	0.987007110536522	0.985197155785391	0.984938590820944
kdd_el_nino-small	839	2103	0.991338073691015	0.992436974789916	0.991402714932127
kdd_el_nino-small	839	2104	0.98868778280543	0.988817065287654	0.981318681318681
kdd_el_nino-small	839	2105	0.98021978021978	0.982805429864253	0.979896574014221
kdd_el_nino-small	839	2106	0.988106011635423	0.994053005817712	0.992372333548804
kdd_el_nino-small	839	2107	0.995022624434389	0.997349709114415	0.995539754363284
kdd_el_nino-small	839	2108	0.980155138978668	0.975953458306399	0.978926955397544
kdd_el_nino-small	839	2109	0.984227537168714	0.977957336780866	0.97207498383969
kdd_el_nino-small	839	2110	0.988752424046542	0.982934712346477	0.990497737556561
stock	841	2101	0.997410564895227	0.996215441000717	0.995438610469285
stock	841	2102	0.995259341885109	0.993705680822245	0.988765835391602
stock	841	2103	0.993307306190742	0.992311369611983	0.989921121822962
stock	841	2104	0.992351207075134	0.983825989960959	0.988188192175922
stock	841	2105	0.994582105011553	0.987929248665445	0.993267468727591
stock	841	2106	0.993227631264441	0.99537885427456	0.994123974185324
stock	841	2107	0.991554457812126	0.993546330969644	0.993426818580193
stock	841	2108	0.995578041590311	0.993745518285396	0.991893076248904
stock	841	2109	0.997769102063581	0.9942235678432	0.99599633495339
stock	841	2110	0.995179666958808	0.992590231854035	0.991454864154251
analcatdata_runshoes	842	2101	0.875	0.8125	0.8125
analcatdata_runshoes	842	2102	0.833333333333333	0.760416666666667	0.786458333333333
analcatdata_runshoes	842	2103	0.875	0.84375	0.859375
analcatdata_runshoes	842	2104	0.760416666666667	0.770833333333333	0.796875
analcatdata_runshoes	842	2105	0.84375	0.864583333333333	0.776041666666667
analcatdata_runshoes	842	2106	0.729166666666667	0.614583333333333	0.614583333333333
analcatdata_runshoes	842	2107	0.78125	0.802083333333333	0.791666666666667
analcatdata_runshoes	842	2108	0.677083333333333	0.71875	0.541666666666667
analcatdata_runshoes	842	2109	0.71875	0.875	0.776041666666667
analcatdata_runshoes	842	2110	0.65625	0.75	0.734375
house_8L	843	2101	0.935150218934088	0.91790175519981	0.93247007335074
house_8L	843	2102	0.938236477434049	0.916022604220812	0.933861747399513
house_8L	843	2103	0.942282506836907	0.924293114774174	0.937430865546716
house_8L	843	2104	0.940607348251955	0.919244843784422	0.936152044549543
house_8L	843	2105	0.938755900970844	0.929706899868021	0.938399330252704
house_8L	843	2106	0.939985970115281	0.935159037528611	0.934945103417156
house_8L	843	2107	0.934484706227658	0.91747347100546	0.931057517535692
house_8L	843	2108	0.935151009279824	0.90919680407479	0.933673021157306
house_8L	843	2109	0.943480587777628	0.928871088454164	0.938731691433051
house_8L	843	2110	0.93988755127264	0.921514675139617	0.933082591295748
breastTumor	844	2101	0.545535714285714	0.558928571428572	0.556919642857143
breastTumor	844	2102	0.627678571428571	0.658035714285714	0.674330357142857
breastTumor	844	2103	0.562053571428571	0.586607142857143	0.547544642857143
breastTumor	844	2104	0.466964285714286	0.546428571428571	0.487053571428571
breastTumor	844	2105	0.525669642857143	0.6015625	0.550669642857143
breastTumor	844	2106	0.583258928571429	0.5984375	0.647991071428571
breastTumor	844	2107	0.576116071428571	0.588616071428571	0.518973214285714
breastTumor	844	2108	0.619866071428571	0.679241071428571	0.586383928571429
breastTumor	844	2109	0.606919642857143	0.668526785714286	0.596875
breastTumor	844	2110	0.579017857142857	0.600446428571429	0.525
fri_c0_1000_10	845	2101	0.925609756097561	0.909218077474892	0.912159253945481
fri_c0_1000_10	845	2102	0.943830703012912	0.92883787661406	0.920086083213773
fri_c0_1000_10	845	2103	0.934899569583931	0.908070301291248	0.894906743185079
fri_c0_1000_10	845	2104	0.932819225251076	0.900394548063128	0.92274031563845
fri_c0_1000_10	845	2105	0.939167862266858	0.897704447632712	0.90254662840746
fri_c0_1000_10	845	2106	0.939885222381636	0.906707317073171	0.918543758967001
fri_c0_1000_10	845	2107	0.94903156384505	0.819010043041607	0.9256456241033
fri_c0_1000_10	845	2108	0.912015781922525	0.864956958393113	0.875717360114778
fri_c0_1000_10	845	2109	0.923637015781923	0.898278335724534	0.900573888091822
fri_c0_1000_10	845	2110	0.928299856527977	0.906922525107604	0.933715925394548
schlvote	848	2101	0.566666666666667	0.466666666666667	0.633333333333333
schlvote	848	2102	1	0.7	0.983333333333333
schlvote	848	2103	0.7	0.3	0.883333333333333
schlvote	848	2104	0.766666666666667	0.7	0.75
schlvote	848	2105	0.6	0.5	0.566666666666667
schlvote	848	2106	0.733333333333333	0.7	0.65
schlvote	848	2107	0.733333333333333	0.816666666666667	0.7
schlvote	848	2108	0.733333333333333	0.833333333333333	0.7
schlvote	848	2109	0.733333333333333	0.683333333333333	0.7
schlvote	848	2110	0.5	0.566666666666667	0.55
analcatdata_gsssexsurvey	852	2101	0.366869918699187	0.419715447154472	0.426829268292683
analcatdata_gsssexsurvey	852	2102	0.571138211382114	0.554878048780488	0.680894308943089
analcatdata_gsssexsurvey	852	2103	0.508130081300813	0.593495934959349	0.611788617886179
analcatdata_gsssexsurvey	852	2104	0.497967479674797	0.636178861788618	0.505081300813008
analcatdata_gsssexsurvey	852	2105	0.538617886178862	0.479674796747967	0.542682926829268
analcatdata_gsssexsurvey	852	2106	0.599593495934959	0.66260162601626	0.576219512195122
analcatdata_gsssexsurvey	852	2107	0.479674796747967	0.630081300813008	0.546747967479675
analcatdata_gsssexsurvey	852	2108	0.607723577235772	0.615853658536585	0.572154471544715
analcatdata_gsssexsurvey	852	2109	0.472560975609756	0.484756097560976	0.421747967479675
analcatdata_gsssexsurvey	852	2110	0.601626016260163	0.532520325203252	0.577235772357723
boston	853	2101	0.936363636363637	0.933189033189033	0.913780663780664
boston	853	2102	0.938961038961039	0.916738816738817	0.932972582972583
boston	853	2103	0.925685425685426	0.906926406926407	0.885858585858586
boston	853	2104	0.955555555555555	0.953391053391053	0.94992784992785
boston	853	2105	0.945598845598846	0.941702741702742	0.944155844155844
boston	853	2106	0.956709956709957	0.945021645021645	0.945959595959596
boston	853	2107	0.935497835497835	0.948917748917749	0.952741702741703
boston	853	2108	0.947619047619048	0.955555555555556	0.940548340548341
boston	853	2109	0.945598845598846	0.949350649350649	0.938167388167388
boston	853	2110	0.971139971139971	0.97012987012987	0.963564213564214
fishcatch	854	2101	0.995535714285714	0.994047619047619	0.996279761904762
fishcatch	854	2102	0.989583333333333	0.996279761904762	0.973958333333333
fishcatch	854	2103	1	0.995535714285714	0.996279761904762
fishcatch	854	2104	0.989583333333333	0.988095238095238	0.991815476190476
fishcatch	854	2105	0.994047619047619	0.988095238095238	1
fishcatch	854	2106	0.992559523809524	0.982142857142857	0.994047619047619
fishcatch	854	2107	0.994047619047619	0.979166666666667	0.992559523809524
fishcatch	854	2108	0.988095238095238	0.994047619047619	0.995535714285714
fishcatch	854	2109	0.994047619047619	0.941964285714286	0.992559523809524
fishcatch	854	2110	1	1	1
fri_c4_500_10	855	2101	0.958115942028986	0.935217391304348	0.932971014492754
fri_c4_500_10	855	2102	0.945217391304348	0.918550724637681	0.91
fri_c4_500_10	855	2103	0.949420289855073	0.937536231884058	0.921521739130435
fri_c4_500_10	855	2104	0.934782608695652	0.901884057971014	0.912173913043478
fri_c4_500_10	855	2105	0.930144927536232	0.91463768115942	0.923768115942029
fri_c4_500_10	855	2106	0.967391304347826	0.955797101449275	0.942173913043478
fri_c4_500_10	855	2107	0.955507246376812	0.908405797101449	0.946666666666667
fri_c4_500_10	855	2108	0.939855072463768	0.901014492753623	0.937391304347826
fri_c4_500_10	855	2109	0.954057971014493	0.925652173913044	0.941666666666667
fri_c4_500_10	855	2110	0.956666666666667	0.91536231884058	0.955434782608696
bolts	857	2101	0.977777777777778	0.555555555555556	0.922222222222222
bolts	857	2102	1	1	0.877777777777778
bolts	857	2103	1	0.933333333333333	0.977777777777778
bolts	857	2104	1	0.955555555555555	0.911111111111111
bolts	857	2105	0.877777777777778	0.788888888888889	0.888888888888889
bolts	857	2106	0.844444444444444	0.911111111111111	0.955555555555556
bolts	857	2107	1	0.955555555555556	1
bolts	857	2108	1	1	1
bolts	857	2109	0.977777777777778	0.977777777777778	1
bolts	857	2110	0.888888888888889	0.844444444444444	0.855555555555556
hungarian	858	2101	0.900680272108843	0.899773242630385	0.890022675736961
hungarian	858	2102	0.861224489795918	0.858503401360544	0.869387755102041
hungarian	858	2103	0.812244897959184	0.84172335600907	0.825850340136054
hungarian	858	2104	0.903854875283447	0.908390022675737	0.86530612244898
hungarian	858	2105	0.848072562358277	0.86031746031746	0.834920634920635
hungarian	858	2106	0.86530612244898	0.870294784580499	0.847845804988662
hungarian	858	2107	0.84671201814059	0.836734693877551	0.841269841269841
hungarian	858	2108	0.886167800453515	0.866213151927438	0.914965986394558
hungarian	858	2109	0.885260770975057	0.927437641723356	0.86530612244898
hungarian	858	2110	0.80453514739229	0.756462585034014	0.815192743764172
analcatdata_gviolence	859	2101	1	0.993333333333333	0.943333333333333
analcatdata_gviolence	859	2102	1	0.973333333333333	1
analcatdata_gviolence	859	2103	1	1	1
analcatdata_gviolence	859	2104	1	1	1
analcatdata_gviolence	859	2105	1	1	1
analcatdata_gviolence	859	2106	1	1	1
analcatdata_gviolence	859	2107	0.986666666666667	0.966666666666667	0.966666666666667
analcatdata_gviolence	859	2108	1	1	1
analcatdata_gviolence	859	2109	1	1	1
analcatdata_gviolence	859	2110	1	0.986666666666667	1
vinnie	860	2101	0.849751861042184	0.83424317617866	0.871464019851117
vinnie	860	2102	0.936476426799007	0.948387096774194	0.938957816377171
vinnie	860	2103	0.937096774193548	0.934739454094293	0.93151364764268
